ID,Name,IsTestObject,Active,Type,IsCommercial,ChargesRCC,PCE,CO2,CustomerChg,DemandCharge,NameShort,Blocks
382,APT- Gustavus - Commercial - Sm,0,1,1,1,1,0.2914,0.2706425,32.02,38.63,APT- G,"[(nan, np.float64(0.454978)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
383,Gwitchyaa Zhee Utility Co - Commercial - Sm,0,1,1,1,1,0.7608,2.082066,0.0,0.0,Gwitch,"[(100.0, np.float64(1.370578)), (400.0, np.float64(1.268678)), (500.0, np.float64(1.1667779999999999)), (1000.0, np.float64(1.064778)), (nan, np.float64(1.024178))]"
384,APT- Haines - Commercial - Sm,0,1,1,1,1,,0.1102586,32.02,13.08,APT- H,"[(nan, np.float64(0.250078)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
385,APT- Healy Lake - Commercial - Sm,0,1,1,1,1,,2.789303,32.02,55.22,APT- H,"[(nan, np.float64(1.349478)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
386,APT- Hollis - Commercial - Sm,0,1,1,1,1,0.0961,0.1591897,32.02,12.22,APT- H,"[(nan, np.float64(0.269478)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
387,Homer Electric Assn  - Commercial - Sm,0,1,1,1,1,,1.028624,20.0,0.0,Homer ,"[(nan, np.float64(0.28708100000000003)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
388,Homer Electric Assn Remote - Commercial - Sm,0,0,1,1,1,,1.5,40.0,7.7386,Homer ,"[(3000.0, np.float64(0.147688)), (nan, np.float64(0.133158)), (nan, nan), (nan, nan), (nan, nan)]"
389,Hughes Power & Light Co - Commercial - Sm,0,1,1,1,0,0.5459,2.275382,,0.0,Hughes,"[(nan, 0.91), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
390,APT- Hydaburg - Commercial - Sm,0,1,1,1,1,0.0961,0.1591897,32.02,12.22,APT- H,"[(nan, np.float64(0.269478)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
391,Igiugig Village Council - Commercial - Sm,0,1,1,1,0,0.7165,2.008079,5.0,0.0,Igiugi,"[(nan, 0.9157), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
392,"I-N-N Electric Cooperative, Inc - Commercial - Sm",0,1,1,1,0,0.3956,0.02588284,19.5,0.0,I-N-N ,"[(1000.0, 0.52), (nan, 0.49), (nan, nan), (nan, nan), (nan, nan)]"
393,Inside Passage Electric Coop - Commercial - Sm,0,1,1,1,1,0.407,1.378304,17.0,0.0,Inside,"[(nan, np.float64(0.7003780000000001)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
394,Ipnatchiaq Electrric Co - Commercial - Sm,0,1,1,1,0,0.4647,1.609351,19.25,0.0,Ipnatc,"[(nan, 0.68), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
395,APT- Kasaan -  Commercial - Sm,0,1,1,1,1,0.0961,0.1591897,32.02,12.22,APT- K,"[(nan, np.float64(0.269478)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
396,"Ketchikan, City of - Commercial - Sm NonDemand",0,1,1,1,0,,0.1136134,18.15,3.06,Ketchi,"[(nan, 0.0989), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
397,"King Cove, City of - Commercial - Sm",0,1,1,1,0,0.0001,0.2065458,0.0,0.0,King C,"[(nan, 0.3), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
398,Kipnuk Light Plant - Commercial - Sm,0,1,1,1,1,0.491,1.441385,,0.0,Kipnuk,"[(nan, np.float64(0.691378)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
399,APT- Klawock - Commercial - Sm,0,1,1,1,1,0.0961,0.1591897,32.02,12.22,APT- K,"[(nan, np.float64(0.269478)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
400,Kobuk Valley Electric - Commercial - Sm,0,0,1,1,0,,,,0.0,Kobuk ,"[(700.0, nan), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
401,Kodiak Electric Assn - Commercial - Sm,0,1,1,1,0,,0.004386014,15.0,0.0,Kodiak,"[(300.0, 0.1965), (nan, 0.1726), (nan, nan), (nan, nan), (nan, nan)]"
402,Kokhanok Village Council - Commercial - Sm,0,1,1,1,0,0.6408,2.299731,10.0,0.0,Kokhan,"[(nan, 0.84), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
403,Koliganek Village Council - Commercial - Sm,0,1,1,1,0,0.3008,2.111816,21.4,0.0,Koliga,"[(nan, 0.5), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
404,AVEC- Kotlik - Commercial - Sm,0,1,1,1,0,0.4163,1.75359,5.0,0.0,AVEC- ,"[(750.0, 0.667), (nan, 0.5509), (nan, nan), (nan, nan), (nan, nan)]"
405,Kotzebue Electric Assn - Commercial - Sm,0,1,1,1,0,0.2617,1.469073,35.0,0.0,Kotzeb,"[(nan, 0.423), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
406,"Koyukuk, City of - Commercial - Sm",0,1,1,1,0,0.6501,3.577778,,0.0,Koyuku,"[(nan, 0.95), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
407,Kuiggluum Kallugvia - Commercial - Sm,0,1,1,1,0,0.4208,2.311544,,0.0,Kuiggl,"[(nan, 0.62), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
408,Kwig Power Company - Commercial - Sm,0,1,1,1,0,0.3543,1.790428,,0.0,Kwig P,"[(nan, 0.67), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
409,Larsen Bay Electric - Commercial - Sm,0,1,1,1,0,0.0001,0.1805789,0.0,0.0,Larsen,"[(nan, 0.41), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
410,Levelock Electric Cooperativ - Commercial - Sm,0,1,1,1,0,0.7608,2.528538,0.0,0.0,Levelo,"[(nan, 0.96), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
411,Lime Village - Commercial - Sm,0,1,1,1,1,0.7608,4.089749,0.0,0.0,Lime V,"[(nan, np.float64(1.771178)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
412,Manakotak Power Company - Commercial - Sm,0,1,1,1,0,0.249,1.793386,0.0,0.0,Manako,"[(nan, 0.700000048), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
413,Manley Utility Co - Commercial - Sm,0,1,1,1,1,0.7608,2.26414,20.0,0.0,Manley,"[(nan, np.float64(1.238078)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
414,Matanuska Electric Assn. - Commercial - Sm,0,1,1,1,1,,0.8981139,13.0,0.0,Matanu,"[(1300.0, np.float64(0.23593799999999998)), (nan, np.float64(0.221098)), (nan, nan), (nan, nan), (nan, nan)]"
415,McGrath Light & Power - Commercial - Sm,0,1,1,1,1,0.5006,1.859494,20.0,0.0,McGrat,"[(nan, np.float64(0.908478)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
416,APT- Mentasta Lake - Commercial - Sm,0,1,1,1,1,0.5088,1.804428,32.02,55.22,APT- M,"[(nan, np.float64(0.652278)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
417,Metlakatla Power & Light - Commercial - Sm,0,1,1,1,0,,0.2022976,,0.0,Metlak,"[(nan, 0.0925), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
418,Middle Kuskokwim Electric Coop - Commercial - Sm,0,1,1,1,1,0.7608,2.560855,28.05,0.0,Middle,"[(nan, np.float64(1.4305780000000001)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
419,Naknek - Commercial - Sm,0,1,1,1,0,0.3522,1.66061,30.0,0.0,Naknek,"[(1000.0, 0.5834), (nan, 0.5684), (nan, nan), (nan, nan), (nan, nan)]"
420,Napakiak - Commercial - Sm,0,1,1,1,1,0.5628,1.630212,0.0,0.0,Napaki,"[(nan, np.float64(0.955978)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
421,"Napaskiak, Inc - Commercial - Sm",0,1,1,1,0,0.479,2.50221,25.0,0.0,Napask,"[(nan, 1.1), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
422,Naterkaq Light Plant - Commercial - Sm,0,1,1,1,0,0.3964,1.993055,,0.0,Naterk,"[(nan, 0.74), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
423,APT- Naukiti - Commercial - Sm,0,1,1,1,1,0.0961,0.1591897,32.02,12.22,APT- N,"[(nan, np.float64(0.269478)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
424,Nelson Lagoon Electric Coop - Commercial - Sm,0,1,1,1,0,0.6195,2.866622,0.0,0.0,Nelson,"[(nan, 0.84), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
425,"Nikolai Light & Power, City of - Commercial - Sm",0,1,1,1,0,0.7008,2.472341,,0.0,Nikola,"[(nan, 0.9), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
426,Nome Joint Utilities Systems - Commercial - Sm,0,1,1,1,0,0.1848,1.458501,20.0,0.0,Nome J,"[(nan, 0.4304), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
427,North Slope Borough Utilities - Commercial - Sm,0,1,1,1,1,0.1508,1.970787,15.0,0.0,North ,"[(600.0, np.float64(0.20117800000000002)), (10000.0, np.float64(0.301178)), (nan, np.float64(0.351178)), (nan, nan), (nan, nan)]"
428,APT- Northway - Commercial - Sm,0,1,1,1,1,0.5932,1.935616,32.02,55.22,APT- N,"[(nan, np.float64(0.741078)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
429,Nunum Iqua Electric - Commercial - Sm,0,1,1,1,0,0.3815,1.886753,,0.0,Nunum ,"[(nan, 0.6022000000000001), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
430,Nushagak Electric Cooperative - Commercial - Sm,0,1,1,1,0,0.2602,1.636292,35.0,0.0,Nushag,"[(nan, 0.4697), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
431,"Ouzinkie, City of - Commercial - Sm",0,1,1,1,0,0.2762,1.739969,5.0,0.0,Ouzink,"[(nan, 0.5416), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
432,"Paxson Lodge, Inc - Commercial - Sm",0,1,1,1,0,0.4382,1.72,,0.0,Paxson,"[(nan, 1.7), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
433,Pedro Bay Village Council - Commercial - Sm,0,1,1,1,0,0.6175,2.604706,,0.0,Pedro ,"[(nan, 0.8167), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
434,Pelican - Commercial - Sm,0,1,1,1,0,0.0549,1.17961,10.54,0.0,Pelica,"[(nan, 0.2541), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
435,Perryville Electric Utility - Commercial - Sm,0,1,1,1,0,0.212,2.045262,,0.0,Perryv,"[(nan, 0.95), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
436,"Petersburg, City of - Commercial - Sm",0,1,1,1,0,,0.1136134,12.0,0.0,Peters,"[(3000.0, 0.123), (nan, 0.116), (nan, nan), (nan, nan), (nan, nan)]"
437,Pilot Point - Commercial - Sm,0,1,1,1,0,0.4008,2.734724,10.0,0.0,Pilot ,"[(nan, 0.6), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
438,"Platinum, City of - Commercial - Sm",0,1,1,1,0,0.0001,2.055835,,0.0,Platin,"[(nan, 0.95), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
439,"Port Heiden, City of - Commercial - Sm",0,1,1,1,0,0.4498,2.267204,0.0,0.0,Port H,"[(nan, 0.65), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
440,Puvurnaq Power Company - Commercial - Sm,0,1,1,1,0,0.4279,1.386522,,0.0,Puvurn,"[(nan, 0.76), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
441,"Ruby, City of - Commercial - Sm",0,1,1,1,0,0.6156,1.904561,5.0,0.0,"Ruby, ","[(nan, 0.95), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
442,Sand Point TDX - Commercial - Sm,0,1,1,1,1,0.3545,1.633114,8.55,0.0,Sand P,"[(nan, np.float64(0.546578)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
444,"Seward, City of - Commercial - Sm",0,1,1,1,0,,0.7572226,42.22,0.0,Seward,"[(nan, 0.3004), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
445,"Sitka, City & Borough - Commercial - Sm",0,1,1,1,0,,0.00780205,51.0,6.58,"Sitka,","[(nan, 0.1747), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
446,APT- Skagway - Commercial - Sm,0,1,1,1,1,0.0859,0.2138342,32.02,13.08,APT- S,"[(nan, np.float64(0.250078)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
447,APT- Slana - Commercial - Sm,0,1,1,1,1,0.5088,1.771758,32.02,55.22,APT- S,"[(nan, np.float64(0.652278)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
448,St. George Electric Utility - Commercial - Sm,0,1,1,1,0,0.7608,2.394613,,0.0,St. Ge,"[(nan, 1.0), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
449,"St. Paul, City of - Commercial - Sm",0,1,1,1,0,0.3708,1.755471,,0.0,St. Pa,"[(nan, 0.57), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
450,Stevens Village - Commercial - Sm,0,1,1,1,0,0.5631,3.98199,,0.0,Steven,"[(nan, 1.07), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
451,Takotna Community Association - Commercial - Sm,0,1,1,1,0,0.6935,2.449977,,0.0,Takotn,"[(nan, 1.022), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
452,Tanalian Electric Coop - Commercial - Sm,0,1,1,1,0,0.4715,1.870495,5.0,0.0,Tanali,"[(nan, 0.7983), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
453,"Tanana Power Company, Inc - Commercial - Sm",0,1,1,1,1,0.3751,1.769005,0.0,0.0,Tanana,"[(10000.0, np.float64(0.662378)), (20000.0, np.float64(0.646278)), (nan, np.float64(0.6205780000000001)), (nan, nan), (nan, nan)]"
454,Tatitlek Electric Utility - Commercial - Sm,0,1,1,1,0,0.6367,2.54859,0.0,0.0,Tatitl,"[(nan, 0.92), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
455,Teller Power Company - Commercial - Sm,0,0,1,1,0,,1.8,0.0,0.0,Teller,"[(nan, 0.5628), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
456,Tenakee Springs Electric Utility - Commercial - Sm,0,1,1,1,0,0.458,2.093795,7.5,0.0,Tenake,"[(nan, 0.72), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
457,APT- Tetlin - Commercial - Sm,0,1,1,1,1,0.3373,1.747023,32.02,28.71,APT- T,"[(nan, np.float64(0.444978)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
458,APT- Thorne Bay - Commercial - Sm,0,1,1,1,1,0.0961,0.1591897,32.02,12.22,APT- T,"[(nan, np.float64(0.269478)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
459,APT- Tok - Commercial - Sm,0,1,1,1,1,0.3373,1.747023,32.02,28.71,APT- T,"[(nan, np.float64(0.444978)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
460,Tuluksak Traditional Power - Residential,0,1,1,0,0,0.5508,2.495093,,0.0,Tuluks,"[(nan, 0.75), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
461,Tuntutuliak Community Services - Commercial - Sm,0,1,1,1,0,0.5016,2.060982,40.0,0.0,Tuntut,"[(nan, 0.75), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
462,Twin Hills Village Council - Commercial - Sm,0,1,1,1,0,,2.652244,2.0,0.0,Twin H,"[(nan, 0.7192), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
463,"Umnak Power Co., The Native Vill - Commercial - Sm",0,1,1,1,0,0.5508,2.729944,15.0,0.0,Umnak ,"[(nan, 0.75), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
464,Unalakleet Valley Electric Assoc - Commercial - Sm,0,1,1,1,0,0.3516,1.309492,4.0,0.0,Unalak,"[(nan, 0.6509), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
465,"Unalaska, City of - Commercial - Sm",0,1,1,1,0,0.1533,1.407252,10.61,0.0,Unalas,"[(nan, 0.39039999999999997), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
466,Unqusrag - Commercial - Sm,0,1,1,1,0,0.6008,1.789354,,0.0,Unqusr,"[(nan, 0.8), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
467,Venetie Village Electric - Commercial - Sm,0,1,1,1,0,0.7008,2.677009,,0.0,Veneti,"[(nan, 0.9), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
468,APT- Whale Pass - Commercial - Sm,0,1,1,1,1,0.0961,2.111706,32.02,12.22,APT- W,"[(nan, np.float64(0.269478)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
469,"White Mountain, City of - Commercial - Sm",0,1,1,1,0,0.3139,1.994477,10.0,0.0,White ,"[(nan, 0.55), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
470,"Wrangell, City of - Commercial - Sm",0,1,1,1,0,,0.1136134,9.0,0.0,Wrange,"[(nan, 0.1441), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
471,AVEC- Yakutat - Commercial - Sm,0,1,1,1,0,0.3034,1.707497,,0.0,AVEC- ,"[(750.0, 0.4946), (nan, 0.4466), (nan, nan), (nan, nan), (nan, nan)]"
472,"Akhiok, City of Commercial - Lg",0,1,1,1,0,0.3212,2.574322,,0.0,Akhiok,"[(nan, 0.8), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
473,Akiachak Commercial - Lg,0,1,1,1,0,0.3587,1.734183,,0.0,Akiach,"[(nan, 0.73), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
474,"Akiak, City of - Commercial - Lg",0,1,1,1,0,0.4308,1.813185,,0.0,"Akiak,","[(nan, 0.63), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
475,"Akutan, City of - Commercial - Lg",0,1,1,1,0,0.7508,2.053912,,0.0,Akutan,"[(nan, 0.95), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
476,AEL&P - Lg Commercial,0,1,1,1,1,,0.002855618,86.53,13.2375,AEL&P ,"[(nan, np.float64(0.071299)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
477,APT- Alatna - Commercial - Lg,0,1,1,1,1,0.7564,2.109265,70.0,52.61,APT- A,"[(nan, np.float64(1.1427779999999998)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
478,APT- Allakaket - Commercial - Lg,0,1,1,1,1,0.76,2.109265,70.0,52.61,APT- A,"[(nan, np.float64(1.1427779999999998)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
479,Alutiiq Power- Commercial - Lg,0,1,1,1,0,0.5008,2.731869,,0.0,Alutii,"[(nan, 0.7), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
480,Anchorage ML&P - Commercial - Lg,0,0,1,1,0,,1.1,92.61,44.53,Anchor,"[(nan, 0.027110000000000002), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
481,"Atka, City of Large Commercial",0,1,1,1,0,0.3329,0.5889879,,0.0,"Atka, ","[(nan, 0.625), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
482,Aniak Light & Power - Commercial - Lg,0,1,1,1,1,0.579,2.097938,,0.0,Aniak ,"[(nan, np.float64(0.8867780000000001)), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
483,Arctic Village Elec - Commercial - Lg,0,1,1,1,0,0.7355,2.527019,,0.0,Arctic,"[(nan, 1.0), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
484,Atmautluak Joint Utilities - Commercial - Lg,0,1,1,1,0,0.4608,1.873096,35.86,0.0,Atmaut,"[(nan, 0.66), (nan, nan), (nan, nan), (nan, nan), (nan, nan)]"
485,AVEC- Alakanuk - Commercial - Lg,0,1,1,1,0,0.4079,1.486074,60.0,45.0,AVEC- ,"[(1500.0, 0.4449), (nan, 0.3729), (nan, nan), (nan, nan), (nan, nan)]"
486,AVEC- Ambler - Commercial - Lg,0,1,1,1,0,0.7227,1.777995,60.0,45.0,AVEC- ,"[(1500.0, 0.7853), (nan, 0.6893), (nan, nan), (nan, nan), (nan, nan)]"
487,AVEC- Anvik - Commercial - Lg,0,1,1,1,0,0.5017,1.958265,60.0,45.0,AVEC- ,"[(1500.0, 0.5527), (nan, 0.4567), (nan, nan), (nan, nan), (nan, nan)]"
488,AVEC- Brevig Mission - Commercial - Lg,0,1,1,1,0,0.4344,1.646332,60.0,45.0,AVEC- ,"[(1500.0, 0.4819), (nan, 0.38589999999999997), (nan, nan), (nan, nan), (nan, nan)]"
489,AVEC- Chevak - Commercial - Lg,0,1,1,1,0,0.3049,1.2611,60.0,45.0,AVEC- ,"[(1500.0, 0.3635), (nan, 0.2915), (nan, nan), (nan, nan), (nan, nan)]"
490,AVEC- Eek - Commercial - Lg,0,1,1,1,0,0.396,1.699431,60.0,45.0,AVEC- ,"[(1500.0, 0.4414), (nan, 0.3454), (nan, nan), (nan, nan), (nan, nan)]"
491,AVEC- Elim - Commercial - Lg,0,1,1,1,0,0.3686,1.73547,60.0,45.0,AVEC- ,"[(1500.0, 0.41259999999999997), (nan, 0.3166), (nan, nan), (nan, nan), (nan, nan)]"
492,AVEC- Emmonak - Commercial - Lg,0,1,1,1,0,0.4079,1.486074,60.0,45.0,AVEC- ,"[(1500.0, 0.4449), (nan, 0.3729), (nan, nan), (nan, nan), (nan, nan)]"
493,AVEC- Gambell - Commercial - Lg,0,1,1,1,0,0.4643,1.591899,60.0,45.0,AVEC- ,"[(1500.0, 0.4893), (nan, 0.4173), (nan, nan), (nan, nan), (nan, nan)]"
494,AVEC- Goodnews Bay - Commercial - Lg,0,1,1,1,0,0.4402,1.689388,60.0,45.0,AVEC- ,"[(1500.0, 0.488), (nan, 0.39199999999999996), (nan, nan), (nan, nan), (nan, nan)]"
495,AVEC- Grayling - Commercial - Lg,0,1,1,1,0,0.4396,1.854232,60.0,45.0,AVEC- ,"[(1500.0, 0.48729999999999996), (nan, 0.3913), (nan, nan), (nan, nan), (nan, nan)]"
496,AVEC- Holy Cross - Commercial - Lg,0,1,1,1,0,0.3829,1.892176,60.0,45.0,AVEC- ,"[(1500.0, 0.4276), (nan, 0.3316), (nan, nan), (nan, nan), (nan, nan)]"
497,AVEC- Hooper Bay - Commercial - Lg,0,1,1,1,0,0.4641,1.551215,60.0,45.0,AVEC- ,"[(1500.0, 0.49369999999999997), (nan, 0.42169999999999996), (nan, nan), (nan, nan), (nan, nan)]"
498,AVEC- Huslia - Commercial - Lg,0,1,1,1,0,0.4128,1.720705,60.0,45.0,AVEC- ,"[(1500.0, 0.45909999999999995), (nan, 0.3631), (nan, nan), (nan, nan), (nan, nan)]"
499,AVEC- Kaltag - Commercial - Lg,0,1,1,1,0,0.4158,1.773234,60.0,45.0,AVEC- ,"[(1500.0, 0.46230000000000004), (nan, 0.3663), (nan, nan), (nan, nan), (nan, nan)]"
500,AVEC- Kasigluk - Commercial - Lg,0,1,1,1,0,,1.8,60.0,45.0,AVEC- ,"[(1500.0, 0.5139), (nan, 0.44189999999999996), (nan, nan), (nan, nan), (nan, nan)]"
501,AVEC- Kiana - Commercial - Lg,0,1,1,1,0,0.4314,1.746828,60.0,45.0,AVEC- ,"[(1500.0, 0.4787), (nan, 0.3827), (nan, nan), (nan, nan), (nan, nan)]"
502,AVEC- Kivalina - Commercial - Lg,0,1,1,1,0,0.4601,1.640001,60.0,45.0,AVEC- ,"[(1500.0, 0.5089), (nan, 0.4129), (nan, nan), (nan, nan), (nan, nan)]"
503,AVEC- Koyuk - Commercial - Lg,0,1,1,1,0,0.4129,1.674698,60.0,45.0,AVEC- ,"[(1500.0, 0.45919999999999994), (nan, 0.36319999999999997), (nan, nan), (nan, nan), (nan, nan)]"
504,AVEC- Lwr/Upr Kalskag - Commercial - Lg,0,1,1,1,0,0.3845,1.716612,60.0,45.0,AVEC- ,"[(1500.0, 0.4293), (nan, 0.3333), (nan, nan), (nan, nan), (nan, nan)]"
505,AVEC- Marshall - Commercial - Lg,0,1,1,1,0,0.368,1.788789,60.0,45.0,AVEC- ,"[(1500.0, 0.41200000000000003), (nan, 0.316), (nan, nan), (nan, nan), (nan, nan)]"
506,AVEC- Mekoryuk - Commercial - Lg,0,1,1,1,0,0.3827,1.77864,60.0,45.0,AVEC- ,"[(1500.0, 0.41559999999999997), (nan, 0.34359999999999996), (nan, nan), (nan, nan), (nan, nan)]"
507,AVEC- Minto - Commercial - Lg,0,1,1,1,0,0.4009,1.626542,60.0,45.0,AVEC- ,"[(1500.0, 0.4466), (nan, 0.35059999999999997), (nan, nan), (nan, nan), (nan, nan)]"
508,AVEC- Mt.Village - Commercial - Lg,0,1,1,1,0,0.3233,1.304778,60.0,45.0,AVEC- ,"[(1500.0, 0.4095), (nan, 0.33749999999999997), (nan, nan), (nan, nan), (nan, nan)]"
509,AVEC- New Stuyahok - Commercial - Lg,0,1,1,1,0,0.4987,1.742509,60.0,45.0,AVEC- ,"[(1500.0, 0.5495), (nan, 0.4535), (nan, nan), (nan, nan), (nan, nan)]"
510,AVEC- Nightmute - Commercial - Lg,0,1,1,1,0,0.3675,1.522025,60.0,45.0,AVEC- ,"[(1500.0, 0.4001), (nan, 0.3281), (nan, nan), (nan, nan), (nan, nan)]"
511,AVEC- Noatak - Commercial - Lg,0,1,1,1,0,0.7608,1.729009,60.0,45.0,AVEC- ,"[(1500.0, 0.9963), (nan, 0.9003), (nan, nan), (nan, nan), (nan, nan)]"
